User;Name;Date;changes,w_id,event_timestamp
John Keats 78;André_Joseph_Abrial;14/03/2006 08:42;36,8d520efe-4900-49c7-9608-14137d964feb,2022-05-19 16:39:30.374396
GillesC;Bon_Albert_Briois_de_Beaumetz;15/03/2006 01:25;111,a3ebf4c9-4d17-4798-b518-a88ad1ad75e1,2022-05-19 16:39:30.374404
EDUCA33E;Contributions_directes;15/03/2006 03:46;3,88266b82-25c6-49ea-97f8-e0e61a66db5c,2022-05-19 16:39:30.374413
82.124.191.160;Bonnet_phrygien;19/03/2006 06:50;118,fe4aa29a-104a-4f85-8456-158a67017b40,2022-05-19 16:39:30.374432
Urban;Bonnet_phrygien;21/03/2006 05:52;51,5899534b-1a3f-4bce-9716-46f0613cf985,2022-05-19 16:39:30.374440
Raoul75;André_Joseph_Abrial;30/03/2006 01:32;176,129d77ca-c1a1-446e-9564-fe3c5f253d96,2022-05-19 16:39:30.374448
EDUCA33E;Complot_révolutionnaire_nantais_contre_les_modérés;11/04/2006 12:20;2,287bd8d0-fb1c-44e6-8696-587f94d56ba9,2022-05-19 16:39:30.374457
La Cigale;André_Joseph_Abrial;13/04/2006 06:20;10,a5ed86d5-8f07-49e9-922b-b7ee3f4774be,2022-05-19 16:39:30.374465
Romary;Conseil_exécutif_(Révolution_française);15/04/2006 08:42;24,5699b1a4-d219-498f-946a-8a8928f3a3a4,2022-05-19 16:39:30.374474
Romary;Certificat_de_civisme;16/04/2006 09:36;24,6dfff202-3cf6-4c2d-ba2e-991d5865403d,2022-05-19 16:39:30.374489
Loveless;Alexandre_François_Marie_de_Beauharnais;22/04/2006 09:56;9,2c5d7dea-141c-42c7-b834-04b5153c3dee,2022-05-19 16:39:30.374505
Loveless;Camille_Borghèse;22/04/2006 10:10;9,80777409-6a70-4643-bb95-927c60616fd3,2022-05-19 16:39:30.374514
Justelipse;Club_de_Salm;22/04/2006 11:39;34,d7081919-8165-459f-9fbf-6ccb21b0d139,2022-05-19 16:39:30.374522
Alexandrin;Bien_national;23/04/2006 08:21;45,ca0dff9c-653f-4658-89a6-aa110af71a53,2022-05-19 16:39:30.374530
Alexandrin;Citoyen_actif;23/04/2006 08:26;45,28454978-e969-4e58-bced-011bdffed0e4,2022-05-19 16:39:30.374537
Alexandrin;Club_de_1789;23/04/2006 08:26;45,a6faad07-c4c8-4e82-8a8a-dbc47beb6cbd,2022-05-19 16:39:30.374545
Alexandrin;Club_de_1789;23/04/2006 08:27;2,0d77ad3e-4960-4e71-946b-5378380e5698,2022-05-19 16:39:30.374553
Alexandrin;Club_des_Impartiaux;23/04/2006 08:28;45,9aa22c6d-3f6f-4d3c-ba77-a7988b1f0197,2022-05-19 16:39:30.374561
Loveless;André_Joseph_Abrial;23/04/2006 11:02;9,e427fc1c-0168-46ac-9ea0-442fdc1d7a7a,2022-05-19 16:39:30.374569
EDUCA33E;Blancs_(Révolution_française);23/04/2006 12:12;9,834d62eb-4976-4cf7-a21f-af0863a3afe8,2022-05-19 16:39:30.374578
PieRRoBoT;Camille_Borghèse;24/04/2006 05:15;3,0eb92e85-54fa-40dd-a9a0-ede50ebb8a5b,2022-05-19 16:39:30.374601
Polmars;Alexandre_François_Marie_de_Beauharnais;27/04/2006 03:24;1173,38f28abd-34fa-4969-b0a5-0caf53003427,2022-05-19 16:39:30.374621
Papydenis;Bonnet_phrygien;01/05/2006 12:33;2,cb04b3aa-50ad-401e-bad0-3d119ec79b1b,2022-05-19 16:39:30.374641
David Berardan;Cocarde_tricolore;03/05/2006 12:24;20,e99efcd8-0275-4114-96a7-c27eb9e2a9a9,2022-05-19 16:39:30.374651
EDUCA33E;Alexandre_François_Marie_de_Beauharnais;06/05/2006 04:42;85,35a15e8c-4e4b-4fc8-b299-66f52b2cac78,2022-05-19 16:39:30.374660
Polmars;Bon_Albert_Briois_de_Beaumetz;09/05/2006 01:01;176,9aa54176-c9b5-49c5-b56f-497c9abc02ec,2022-05-19 16:39:30.374669
Pedro Lassouras;Conspiration_de_Bicêtre;10/05/2006 10:22;13,c7d72bec-d4e9-4703-a5eb-84adf0685561,2022-05-19 16:39:30.374677
Polmars;Alexandre_François_Marie_de_Beauharnais;15/05/2006 10:47;75,0fe33ee4-d0d6-413d-a439-3938810f1c26,2022-05-19 16:39:30.374702
Polmars;Bon_Albert_Briois_de_Beaumetz;15/05/2006 10:52;157,99e24a44-9f9d-44c1-89b5-93d535f99e67,2022-05-19 16:39:30.374712
Jerome66;Complot_de_l'Œillet;16/05/2006 08:42;2,6510af8e-e288-47c6-986a-5b5db7cf4332,2022-05-19 16:39:30.374721
Koyuki;Bon_Albert_Briois_de_Beaumetz;17/05/2006 08:45;22,d92fa090-2797-4f1c-8ba5-6ccdb3450384,2022-05-19 16:39:30.374730
Romary;Affaire_Réveillon;18/05/2006 07:54;19,9fa17c48-5ad0-4ffa-af30-036f39f19237,2022-05-19 16:39:30.374738
194.250.98.243;1er_régiment_de_dragons;18/05/2006 12:09;412,278344a5-5875-454e-866c-0b40494ee1b9,2022-05-19 16:39:30.374747
Benjism89;André_Joseph_Abrial;19/05/2006 12:04;63,cc760510-6c53-4109-a2c8-823d6c9f8e0a,2022-05-19 16:39:30.374755
Serein;1er_régiment_de_dragons;20/05/2006 08:01;59,cd38c7ac-6913-492c-9d39-e88c6d584b8b,2022-05-19 16:39:30.374764
Serein;1er_régiment_de_dragons;20/05/2006 08:03;57,6340dc32-cfb4-4eef-8496-2d1f47e42b0a,2022-05-19 16:39:30.374772
Serein;1er_régiment_de_dragons;20/05/2006 08:07;27,a04cbd3b-de6a-4a54-a641-57957c4915be,2022-05-19 16:39:30.374780
Serein;1er_régiment_de_dragons;20/05/2006 08:08;38,28367c31-a0ff-4577-9e9d-5b34d77a0f3c,2022-05-19 16:39:30.374800
Hashar;André_Joseph_Abrial;21/05/2006 12:24;17,e52bba18-1b7d-4a55-9aa5-bc257bdc78c7,2022-05-19 16:39:30.374808
Fredbo28;1er_régiment_de_dragons;30/05/2006 04:57;31,ebe35643-25d5-4526-8f47-ddfc78ab87b2,2022-05-19 16:39:30.374816
Kilom691;Camille_Borghèse;30/05/2006 08:09;91,d65f6e1a-0344-4d74-84e3-fb6d3b96fd8e,2022-05-19 16:39:30.374824
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:41;16,4d7cd946-9174-45a2-9b1e-65dbe7537361,2022-05-19 16:39:30.374833
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:42;24,485af155-8a63-493f-9d50-33bf91489671,2022-05-19 16:39:30.374842
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:43;0,eaa03ce6-5fc9-4128-9116-e073d3f506f7,2022-05-19 16:39:30.374850
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:44;22,b01c99e9-cb51-483a-b343-1e2eaf4e602e,2022-05-19 16:39:30.374859
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:45;66,95d49c38-6b10-4c35-938b-3a6e4c6b36bd,2022-05-19 16:39:30.374868
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:45;20,a918e5a8-7e35-423e-89a5-53d1437bd09a,2022-05-19 16:39:30.374876
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:46;0,a697a700-d0e9-4325-9655-9d307527d529,2022-05-19 16:39:30.374885
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:47;33,c151e8bc-5e6a-4618-bc86-c0bd0497e8cd,2022-05-19 16:39:30.374903
193.251.184.88;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/06/2006 07:48;0,5fbbe813-10bd-49f3-9de0-8840d78ff71e,2022-05-19 16:39:30.374911
Anhkhoi;Bonnet_phrygien;03/06/2006 01:44;284,d918cebc-0e57-4602-8fa1-854fad905521,2022-05-19 16:39:30.374919
Bilou;1er_régiment_de_dragons;04/06/2006 08:49;81,60140ed9-604f-4550-8d10-b49f41e1b2fa,2022-05-19 16:39:30.374927
Imz;Cocarde_tricolore;10/06/2006 02:06;2,923185ad-ca0f-473a-81c8-5eba277f2b55,2022-05-19 16:39:30.374935
YurikBot;Alexandre_François_Marie_de_Beauharnais;12/06/2006 11:14;3,9860004f-f3df-4456-98c7-0bf5d80ed65d,2022-05-19 16:39:30.374943
Tibauk;Cocarde_tricolore;26/06/2006 10:04;17,46975ee5-4a83-4a90-bee8-1843c6e2a590,2022-05-19 16:39:30.374959
Jpm2112;Camille_Borghèse;27/06/2006 05:37;2,967389ef-fbcc-42e2-9ce8-98b079819f0d,2022-05-19 16:39:30.374967
Liquid-aim-bot;Citoyen_actif;28/06/2006 10:26;24,1aa91b9a-60a7-4a1c-a83a-7b2bf505d41f,2022-05-19 16:39:30.374975
GillesC;Citoyen_actif;30/06/2006 10:03;31,4dcd8ca3-f340-42c3-8b5a-508780d5e468,2022-05-19 16:39:30.374983
Greudin;Bonnet_phrygien;02/07/2006 07:47;46,1a81c051-36e4-487f-98a6-429a48b70afe,2022-05-19 16:39:30.374991
Félo;Alexandre_François_Marie_de_Beauharnais;03/07/2006 08:21;14,1f2daf2c-ad3b-4065-94f6-0d96a9647145,2022-05-19 16:39:30.374999
Fredbo28;1er_régiment_de_dragons;03/07/2006 09:37;1,b4ba8096-7a6f-485b-9a57-15e58369fd9e,2022-05-19 16:39:30.375010
FlaBot;Ci-devant;04/07/2006 01:59;18,03067c57-f497-43e6-80c2-59e8003e274c,2022-05-19 16:39:30.375018
Sylvain Mielot;1er_régiment_de_dragons;09/07/2006 04:12;14,4ae23910-ce8a-464c-8c16-b23536ea38a5,2022-05-19 16:39:30.375032
Félo;Alexandre_François_Marie_de_Beauharnais;10/07/2006 09:23;4,f9e32a7d-7d59-4772-876e-8a53213a87a8,2022-05-19 16:39:30.375041
Félo;Alexandre_François_Marie_de_Beauharnais;10/07/2006 09:24;8,b427fbd9-3fd1-4323-bab5-cbf4465f411b,2022-05-19 16:39:30.375049
Félo;Alexandre_François_Marie_de_Beauharnais;10/07/2006 09:26;3,f79534ee-b2a5-4fbc-9b04-14c50d4e336b,2022-05-19 16:39:30.375057
Félo;Alexandre_François_Marie_de_Beauharnais;10/07/2006 09:26;0,ede6aebf-218a-4bd9-b4db-8b23e61bc5d4,2022-05-19 16:39:30.375066
Jerome66;Club_des_Impartiaux;14/07/2006 01:58;13,f8eb4db6-1391-4b4c-98d0-7ea32b653bcf,2022-05-19 16:39:30.375075
Eglantine5;Complot_de_l'Œillet;14/07/2006 10:44;26,3e8f63a2-736d-4945-ae68-e41645a1214c,2022-05-19 16:39:30.375083
Piotr Ilitch Tchaïkovski;Carle_Vernet;17/07/2006 09:03;397,abe7db52-ad80-47ac-9721-4c940e3bbe64,2022-05-19 16:39:30.375092
Piotr Ilitch Tchaïkovski;Carle_Vernet;17/07/2006 09:07;114,045d553f-4bf6-42fe-98ad-361d1654301e,2022-05-19 16:39:30.375100
Piotr Ilitch Tchaïkovski;Carle_Vernet;17/07/2006 09:07;21,fcf4ef70-f134-4e12-a1df-a30542ce0bea,2022-05-19 16:39:30.375120
RamaR;Ci-devant;18/07/2006 05:23;70,5329afe1-2931-4ef7-8856-7ff5003043b8,2022-05-19 16:39:30.375128
Itzcoalt;Complot_de_l'Œillet;20/07/2006 06:48;22,9bf3e4f0-c363-416b-8fb2-7edc43ac161d,2022-05-19 16:39:30.375136
Itzcoalt;Complot_révolutionnaire_nantais_contre_les_modérés;20/07/2006 06:49;22,b47cb739-665f-4844-88d6-173a6958014e,2022-05-19 16:39:30.375145
Le gorille;Baiser_Lamourette;27/07/2006 08:00;425,d69a1615-a8d1-47a1-aadd-328b9d94a939,2022-05-19 16:39:30.375154
Sahara;Ci-devant;27/07/2006 08:05;66,f7fb9061-e4fe-4d36-913f-129199099f93,2022-05-19 16:39:30.375162
Le gorille;Armée_de_l'Ouest;28/07/2006 12:43;340,f2cb534d-d1d3-49e0-83e1-2bfd6c905099,2022-05-19 16:39:30.375170
Sahara;Contributions_directes;30/07/2006 07:49;30,0727623b-26a9-4604-b7f8-8d7ecb8106ac,2022-05-19 16:39:30.375178
86.212.82.195;Carle_Vernet;04/08/2006 02:38;38,0d3dda52-2098-416e-967c-68fbe663daea,2022-05-19 16:39:30.375186
86.212.82.195;Carle_Vernet;04/08/2006 02:42;38,e94167f0-5837-4778-bd77-f50a687ddb6f,2022-05-19 16:39:30.375194
Gribeco;Bonnet_phrygien;04/08/2006 03:57;61,156d6a96-f7c8-4e26-923c-6ee4004473b2,2022-05-19 16:39:30.375202
PoM;Contributions_directes;06/08/2006 07:24;18,beae4623-d61c-4597-ae11-bda6913ef764,2022-05-19 16:39:30.375210
RobotQuistnix;Carle_Vernet;09/08/2006 04:34;37,083243b9-51f4-4c77-9e13-8ade5523bbf3,2022-05-19 16:39:30.375217
Le gorille;Banqueroute_des_deux_tiers;10/08/2006 08:11;187,f93e8a2e-8531-47f2-b904-fb138cb331d2,2022-05-19 16:39:30.375225
Jaucourt;Conseil_exécutif_(Révolution_française);17/08/2006 04:30;194,bea7d033-88a1-4a7a-807e-3199d0f3955b,2022-05-19 16:39:30.375234
Jaucourt;Conseil_exécutif_(Révolution_française);17/08/2006 04:31;0,721b901e-ee76-4ef0-9884-76366e3dd92b,2022-05-19 16:39:30.375242
86.220.143.234;1er_régiment_de_dragons;18/08/2006 05:39;4,c9b77890-cff2-4825-912b-3aa6b4ca8616,2022-05-19 16:39:30.375251
86.220.160.205;1er_régiment_de_dragons;20/08/2006 04:49;8,44ebb0e9-87f9-4546-8895-b30fa9448f47,2022-05-19 16:39:30.375260
86.220.160.205;1er_régiment_de_dragons;20/08/2006 04:50;4,1b49a616-98e2-44f1-b8f3-abce22920bfb,2022-05-19 16:39:30.375268
86.220.160.205;1er_régiment_de_dragons;20/08/2006 04:51;4,2c9bb56f-4c11-4974-995e-53da2284d6c9,2022-05-19 16:39:30.375276
Le gorille;Charles_Antoine_Chasset;23/08/2006 02:07;722,6690513c-2428-4e56-bb1e-5b3aaeb73f62,2022-05-19 16:39:30.375284
Mbzt;Affaire_Réveillon;25/08/2006 12:17;96,3c406ed4-81b7-4be1-b03c-140a47262a81,2022-05-19 16:39:30.375293
Mbzt;Affaire_Réveillon;25/08/2006 12:21;289,d7a31fed-11ef-442a-9aea-40cc0bb6df86,2022-05-19 16:39:30.375337
GillesC;Citoyen_actif;29/08/2006 08:18;13,8a33d013-558b-4166-bef5-79cb10e29f2b,2022-05-19 16:39:30.375353
Leag;Conspiration_de_Bicêtre;31/08/2006 10:42;2,6526fbfb-6a7c-43a5-8680-6b54793f1f3f,2022-05-19 16:39:30.375364
Kirtap;Carle_Vernet;06/09/2006 06:40;26,2fce999d-61e4-4036-a0c4-fb78c7cb844b,2022-05-19 16:39:30.375373
Piotr Ilitch Tchaïkovski;Carle_Vernet;06/09/2006 10:16;2,ad32b4ad-9b2c-4382-894e-cacf6488c3a0,2022-05-19 16:39:30.375382
Papier K;Armée_de_l'Ouest;07/09/2006 08:58;16,f5520fc4-462a-4091-a5c7-6cc67695c52c,2022-05-19 16:39:30.375390
Spooky;1er_régiment_de_dragons;11/09/2006 01:27;19,fb31187b-3f6d-43c8-a000-42f8beab4562,2022-05-19 16:39:30.375399
GillesC;1er_régiment_de_dragons;12/09/2006 11:30;18,6c9403ba-c96e-4f88-949d-fe1ce30b96a9,2022-05-19 16:39:30.375407
Polmars;Bien_national;19/09/2006 09:19;625,9987a00d-c873-414f-bf07-ef2cd773c65b,2022-05-19 16:39:30.375415
Attis;Achille_Libéral_Treilhard;20/09/2006 07:01;1159,8a8832d5-11a2-4380-803d-c9c0251f47de,2022-05-19 16:39:30.375423
Attis;Achille_Libéral_Treilhard;20/09/2006 07:05;67,447006c1-0437-4aea-904e-bb0fdb832f02,2022-05-19 16:39:30.375431
Attis;Achille_Libéral_Treilhard;20/09/2006 07:08;116,1a40178d-4b7f-4e50-a20b-c4fda6b2ba9e,2022-05-19 16:39:30.375440
82.64.68.136;1er_régiment_de_dragons;21/09/2006 03:18;2,a18eb02f-ad0d-4b84-9ffe-b421da6fe32f,2022-05-19 16:39:30.375448
Justelipse;Achille_Libéral_Treilhard;23/09/2006 11:20;81,c9aeee93-da14-4a1c-8f96-25747b708ac2,2022-05-19 16:39:30.375457
Attis;Achille_Libéral_Treilhard;24/09/2006 01:11;238,a54cd8ac-f00d-4f04-9a53-55bb220c83fc,2022-05-19 16:39:30.375465
Attis;Achille_Libéral_Treilhard;24/09/2006 04:56;4,4f226e02-951d-4ff4-93d1-6021fd04fc51,2022-05-19 16:39:30.375473
Badmood;Baiser_Lamourette;25/09/2006 03:01;1,ea9ed09c-6eab-4a80-8c3e-68a2375053fe,2022-05-19 16:39:30.375481
GillesC;Achille_Libéral_Treilhard;25/09/2006 08:35;24,2fd23f35-8cb5-4333-be37-25046b817220,2022-05-19 16:39:30.375489
Attis;Achille_Libéral_Treilhard;26/09/2006 09:13;29,f17b87ca-83b5-4b73-bce4-7d99ba7e00cb,2022-05-19 16:39:30.375555
Urban;Conseil_exécutif_(Révolution_française);27/09/2006 07:45;25,bbb15671-2a35-4c92-837f-f03da8b84fc5,2022-05-19 16:39:30.375574
Chaoborus;Club_de_1789;09/10/2006 04:33;1326,13293545-3ec8-4e2d-9737-ee3bc913f9a7,2022-05-19 16:39:30.375585
Raoul75;Auguste_Marie_Raymond_d'Arenberg;11/10/2006 02:09;973,612ef884-2c3b-4a0b-a1c3-e13912929aef,2022-05-19 16:39:30.375595
Kyle the bot;Auguste_Marie_Raymond_d'Arenberg;14/10/2006 11:45;3,45890dbb-6a75-46fd-8aff-17817a10a4ad,2022-05-19 16:39:30.375604
87.91.108.11;Caroline_chérie_(1951);16/10/2006 05:52;2024,2fee80fa-4088-4ee1-b696-476ce846a18c,2022-05-19 16:39:30.375612
83.203.246.209;Complot_de_l'Œillet;19/10/2006 09:24;13,50409fce-19c0-4919-b43d-bd06bc3650ef,2022-05-19 16:39:30.375621
Baronnet;Alexandre_François_Marie_de_Beauharnais;23/10/2006 08:16;2,3365cf41-f6a2-4de2-b938-ac0647d582a9,2022-05-19 16:39:30.375642
90.3.198.103;Caroline_chérie_(1951);25/10/2006 08:46;2641,ca4d2f65-cccb-4a86-a4b2-b078be6dc514,2022-05-19 16:39:30.375659
90.3.198.103;Caroline_chérie_(1951);25/10/2006 08:47;4,5d325490-ed2a-45f0-b7c9-56ad00ee8161,2022-05-19 16:39:30.375671
86.212.193.123;Caroline_chérie_(1951);26/10/2006 01:49;1,d80b446a-b71e-4eb2-922b-f19a7aef5235,2022-05-19 16:39:30.375681
86.212.193.123;Caroline_chérie_(1951);26/10/2006 01:49;1,0e866f0d-7297-4ce2-8434-d58b81af7f33,2022-05-19 16:39:30.375700
86.212.130.153;Caroline_chérie_(1951);26/10/2006 02:48;24,78daab08-c771-4286-a8d7-86460507f519,2022-05-19 16:39:30.375709
86.212.130.153;Caroline_chérie_(1951);26/10/2006 02:49;2,6752fa3c-c43e-4837-9530-6ffcafbd830b,2022-05-19 16:39:30.375717
Romanc19s;Complot_révolutionnaire_nantais_contre_les_modérés;26/10/2006 05:46;2,aba06757-32bc-4e6e-a0d0-5318759d2af0,2022-05-19 16:39:30.375726
87.91.108.11;Caroline_chérie_(1951);27/10/2006 06:31;743,9c48a79c-5120-4e70-80de-e98c5ac3f9c6,2022-05-19 16:39:30.375735
87.91.108.11;Caroline_chérie_(1951);27/10/2006 06:32;10,55636adb-c8da-4580-bf30-56beba103756,2022-05-19 16:39:30.375743
87.91.108.11;Caroline_chérie_(1951);27/10/2006 06:36;325,4a881f71-5d39-471f-920c-1c10840abcfd,2022-05-19 16:39:30.375752
86.212.199.55;Caroline_chérie_(1951);29/10/2006 03:29;52,86197877-f1ba-449e-8f5a-94756b64fdbd,2022-05-19 16:39:30.375765
Paternel 1;Carle_Vernet;31/10/2006 01:32;12,21ee12f8-003e-42f1-9149-4c574c42eb33,2022-05-19 16:39:30.375774
82.234.44.9;Bonnet_phrygien;31/10/2006 07:25;225,af5e4309-f293-434f-90dc-b3b19040349f,2022-05-19 16:39:30.375782
Brozouf;Alexandre_François_Marie_de_Beauharnais;04/11/2006 10:20;117,29e4ad18-bec8-468a-81b0-6cbf4ed33394,2022-05-19 16:39:30.375790
Brozouf;Alexandre_François_Marie_de_Beauharnais;05/11/2006 02:09;1,40b788dc-6df1-4c7b-9d98-2a2552a47f3a,2022-05-19 16:39:30.375799
Kilom691;Carle_Vernet;05/11/2006 07:38;28,2df73938-e548-496c-9bfe-de1aaa1e043b,2022-05-19 16:39:30.375807
Kilom691;Carle_Vernet;05/11/2006 07:43;51,4a5e05fd-b48b-42ae-845e-d223b9de6f84,2022-05-19 16:39:30.375815
Nico86;Coup_d'État_du_18_fructidor_an_V;12/11/2006 09:42;24,8181cb25-e991-4b1f-9d0e-ab226d9c1a43,2022-05-19 16:39:30.375823
Nico86;Coup_d'État_du_18_fructidor_an_V;12/11/2006 09:48;4,d6172c0f-325b-4d67-90cb-ac3c40b2d869,2022-05-19 16:39:30.375832
Papier K;Coup_d'État_du_18_fructidor_an_V;14/11/2006 09:09;82,032231bb-6ebd-48ad-9f8d-43b1203d2b44,2022-05-19 16:39:30.375840
Alexandrin;Affaire_Réveillon;15/11/2006 02:41;32,d2ef013b-5767-4da0-ba7b-ae0d9742d935,2022-05-19 16:39:30.375849
Raoul75;Auguste_Marie_Raymond_d'Arenberg;15/11/2006 04:04;59,0478bd51-0a17-46be-9591-afa05c8fecc6,2022-05-19 16:39:30.375857
Ollamh;André_Joseph_Abrial;21/11/2006 11:12;30,9adae933-b592-4856-ae03-be43923faf48,2022-05-19 16:39:30.375866
Sand;Bonnet_phrygien;22/11/2006 12:08;56,fe2f9f79-1791-435b-9229-96db56891300,2022-05-19 16:39:30.375874
Sand;Bonnet_phrygien;23/11/2006 09:45;17,ce5973c8-14e6-4bca-8721-351b1854e30a,2022-05-19 16:39:30.375882
Sand;Bonnet_phrygien;25/11/2006 02:39;16,cfe1af9b-9b6b-47a4-a00f-9392396705b0,2022-05-19 16:39:30.375890
86.195.200.175;Caroline_chérie_(1951);29/11/2006 04:33;1311,ff1e67f2-4ba0-48cc-9d4a-2b7eaba9e593,2022-05-19 16:39:30.375898
Sbi;Comité_d'instruction_publique;04/12/2006 05:13;2,d6bc89d5-393f-46a7-a6bb-2c87cd4806e5,2022-05-19 16:39:30.375906
GillesC;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;04/12/2006 09:33;29,222412d9-e2d9-4394-be32-17b10cf47dd2,2022-05-19 16:39:30.375915
Escarbot;Bonnet_phrygien;10/12/2006 07:10;23,1cb526f6-0784-46ee-a92a-17d1fedc1b43,2022-05-19 16:39:30.375923
Escarbot;Affaire_Réveillon;10/12/2006 07:14;6,441cdaac-fae6-4994-b0ef-5eb3a6896623,2022-05-19 16:39:30.375931
Encolpe;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;10/12/2006 10:46;24,46699176-5223-4716-b3e7-ece62656a90c,2022-05-19 16:39:30.375940
Nouky-and-co;Accapareurs;11/12/2006 08:12;699,944b90fc-c0a6-494a-83a6-272ce62f7cc7,2022-05-19 16:39:30.375949
Cqui;Contributions_directes;13/12/2006 10:36;373,0b21c5a5-b255-4b88-8fe7-adeed485c818,2022-05-19 16:39:30.375957
Cqui;Contributions_directes;13/12/2006 10:44;366,db1abe0a-3de6-43e5-be3d-09bcd56320d4,2022-05-19 16:39:30.375965
Cqui;Contributions_directes;13/12/2006 10:46;357,cbcacd62-03d2-4f01-86bd-e72f13a2ed7b,2022-05-19 16:39:30.375973
Cqui;Contributions_directes;13/12/2006 10:47;2,1f94c8ca-f8de-45b1-b634-039b6a2cf228,2022-05-19 16:39:30.375981
Cqui;Contributions_directes;13/12/2006 10:48;10,068ec17e-2dcf-43d0-8db7-a7547371ebaf,2022-05-19 16:39:30.375989
Romanc19s;Conspiration_de_Bicêtre;14/12/2006 07:23;2,7364365a-b532-4f06-998f-8267e13638d6,2022-05-19 16:39:30.375997
Archeos;Contributions_directes;15/12/2006 05:57;98,a2c0d7ab-f465-42d0-a2af-00505e3de175,2022-05-19 16:39:30.376006
Cqui;Contributions_directes;15/12/2006 06:13;19,fef5f7f8-8f8b-4901-a4ff-908e1a2363a9,2022-05-19 16:39:30.376014
Archeos;Contributions_directes;15/12/2006 11:45;77,6e336e6f-4a59-49ad-80c0-24807b4ade13,2022-05-19 16:39:30.376021
Sand;Bonnet_phrygien;18/12/2006 01:21;88,42df28db-b1ba-4217-a43c-792f4e7ea2bc,2022-05-19 16:39:30.376063
83.254.153.135;Alexandre_François_Marie_de_Beauharnais;18/12/2006 03:43;33,a9fa36ff-a2c7-43d5-b3ee-b04cc278d6fa,2022-05-19 16:39:30.376079
195.221.62.136;Bataille_de_Cholet;21/12/2006 03:26;4,df6fa10b-feaa-435f-a7bc-03f1754af058,2022-05-19 16:39:30.376091
195.221.62.136;Bataille_de_Cholet;21/12/2006 03:27;2,d2def069-b717-4086-8ae2-699344352a89,2022-05-19 16:39:30.376100
Escaladix;Bataille_de_Cholet;21/12/2006 03:27;0,d7c28429-ecf1-4b81-b04b-a60a15ed7ed6,2022-05-19 16:39:30.376108
Philippenusbaumer;Carle_Vernet;25/12/2006 09:59;125,12db1d02-4f6d-4912-85a3-3ac6c82c66a5,2022-05-19 16:39:30.376116
209.130.195.126;Accapareurs;27/12/2006 09:07;7,9c11ea96-0067-4662-8e81-5249b4ebaeb6,2022-05-19 16:39:30.376125
Rei-bot;Bonnet_phrygien;29/12/2006 10:16;16,bf1e9b91-d243-491d-a18f-050522dd887f,2022-05-19 16:39:30.376132
Solveig;Accapareurs;30/12/2006 07:28;139,25e2c69d-7005-4d39-88e4-d24d5f8a40a9,2022-05-19 16:39:30.376140
Kyle the bot;Carle_Vernet;31/12/2006 08:35;37,708cc50b-7410-4601-84c1-e1f444fa2d8f,2022-05-19 16:39:30.376148
Keriluamox;Corps_législatif_(Consulat_et_Premier_Empire);01/01/2007 08:49;1122,6a98ead0-3221-4324-8ea6-463dd645ce3a,2022-05-19 16:39:30.376156
Keriluamox;Corps_législatif_(Consulat_et_Premier_Empire);01/01/2007 08:54;67,a6a638aa-e1b3-4bab-82b3-8c7553238fd7,2022-05-19 16:39:30.376165
Keriluamox;Corps_législatif_(Consulat_et_Premier_Empire);01/01/2007 09:30;137,e95d1e42-d64f-4a5d-9fec-05ca43bddde4,2022-05-19 16:39:30.376174
Keriluamox;Corps_législatif_(Consulat_et_Premier_Empire);01/01/2007 10:10;10,a08b0272-408a-485e-95e4-5242f1eafc0d,2022-05-19 16:39:30.376183
Groumfy69;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;02/01/2007 03:37;46,31790a64-a1d3-4e79-9717-f7907bc592b6,2022-05-19 16:39:30.376205
Wissenz;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;03/01/2007 05:59;39,316381b6-e5f9-4ca1-b63f-a759255b0565,2022-05-19 16:39:30.376213
Parisette;Coup_d'État_du_18_fructidor_an_V;04/01/2007 04:30;14,37537b78-940f-4753-9820-11b5aff3cc7d,2022-05-19 16:39:30.376222
Escarbot;André_Joseph_Abrial;04/01/2007 09:43;4,cb158b6b-f383-4417-971f-1a9028d57bce,2022-05-19 16:39:30.376230
Brozouf;Bataille_de_Cholet;10/01/2007 10:08;24,88e6732d-838b-4d1f-b957-ab3851e9eb5d,2022-05-19 16:39:30.376239
Brozouf;Bataille_de_Cholet;10/01/2007 10:09;520,dd15618f-3a63-4424-bb49-99f516d28acb,2022-05-19 16:39:30.376247
